ID,Text,Valence,Arousal
T1476,我的情緒為何? 為何有這種感覺? (信仰、態度、價值觀) 當下沒想太多，事後回病房拆掉電極時才覺得挺對不起病人的,3.5,4.8
T1477,具體發生什麼事在MICU病房幫病人做心電圖，因為學長要求有特殊變化的話，先不要把電極拆下來，判讀完也許要再作一次心電圖，我離開病房時將心電圖交給學長時，電極與接線還在病人身上，病人上半身衣服解開的，沒有遮蔽的，我離開病房跟學長討論心電約5分鐘，覺得離開病房時沒有做好維護病人隱私(病人是中老年婦女) 2.,3.75,5.125
T1478,但願本次加護病房學習所獲得的知識和經驗，能應用於往後的臨床實務，並且做為往後行醫知識的基石。,6.5,4.6
T1479,除此之外，也感謝在病房帶領我的學長姐，不吝於解答疑問與指導臨床技能的技巧。,7.125,5.0
T1480,感謝在老醫科帶領我的蔡明儒老師和張維安老師，在短暫的兩週見習內，帶領我認識加護病房常見病人型態與治療方法，指導我們相關知識，並致力解答我們的疑問。,6.7,3.5
T1481,面對多重困難，除了醫師、專科護理師與護理師外，呼吸治療師、家醫科醫師、個館師、社工師、藥師、各科醫師也都必須通力合作，面對病人生命的難關。,5.2,3.9
T1482,加護病房雖然需處理多元且複雜的疾病，並且因生命徵象不穩，病人身上安裝著多重管路與幫浦。,4.5,3.7
T1483,腎功能快速惡化算是末期嗎？,3.625,4.4
T1484,然而，在走入臨床後，我們將病人精心拆解成各器官功能的數據、收納進各個不同疾病組合的資料夾中，當我們的目光聚焦於各項數值的折線和x光的陰影大小時，「末期、不可治癒」忽然變得難以定義。,4.2,2.5
T1485,不論是媒體的報導投書、抑或是醫學人文相關的課程，又或是近來的影視作品，都謳歌安寧療養、拒絕急救與無效醫療、甚至是安樂死的善終相關概念，「對於癌症末期及不可治癒的嚴重疾病的病人，無效的醫療只會平添人生最後的痛苦」，曾幾何時我也深信不疑。,4.375,4.5
T1486,或許，認真收集知識與資訊，逼迫自己反覆思考的話，到了必須站上十字路口的時刻，而非身為身披白衣的旁觀者時，或許就會得出屬於自己與家人的解答。,5.5,3.5
T1487,體會迷茫的本質，或許也是一種新的觀點或體認吧。,5.75,3.5
T1488,面對若有似無恢復的可能性與後續的無盡痛苦，我是否應該讓他的生命止步於此？,2.625,4.875
T1489,面對這些病人，如果他們尚未面臨多重器官衰竭，卻可能需要依賴呼吸器，我是否有決斷的勇氣和決心？,4.5,3.9
T1490,越是因為見識過醫療和病人的可能性和未知性，越是在放開緊握的手前猶疑不決。,4.375,3.625
T1491,面對放手與否的抉擇，我覺得自己在這麼多醫學課程後，還是不見得比不黯醫學的家屬們成熟歷練。,4.375,3.0
T1492,我回想起這半個月我在查房會客時的所見所聞，有不願重新插管氣切，但是在拔管前裹足者；有病人已經窮盡藥石，就算插管病程仍是快速惡化者；有呼吸器設定不算太高，卻仍選擇拔管放手者……,3.1,4.6
T1493,在準備的空擋，學長們也不吝於分享經驗，「在早先時候，面對十字路口的家屬有八成會選擇繼續救治；現在因安寧善終觀念，選擇氣切的家屬只剩兩三成了，像他就是這個月的第一台…」,4.375,2.875
T1494,隔日一早，氣切團隊俐落的完成氣切手術，借助內視鏡科技，手術傷口小，並且在床邊即可完成。,5.9,3.25
T1495,旁邊的弟妹們也微微頷首，表示支持大姐的決定。,5.625,2.625
T1496,「我們希望爸爸能夠回家團聚」大女兒忍著淚水，一邊安撫著因氣切處置感到害怕的母親，「他一直能聽到我們說的話也有反應，所以請再救治他，或許還有好轉的機會…我們一家人都是這麼想的…」,3.0,5.2
T1497,眼下病人因意識不清、難以自主咳痰，難以脫離呼吸器，在十字路口前，一條路是安寧拔管，另一條路則是進行氣切，從氣切口送氧、抽痰，免去重複插管之苦，但是相當可能長期依賴呼吸器。,4.1,3.9
T1498,他的老伴神情滿懷不安，主要決策著大女兒具有醫療背景，傾向積極救治病人，而其他兒女也面色凝重的望向醫師，而我們則靜靜的在旁聆聽著老師向他們解釋病情的一字一句。,3.75,5.25
T1499,自那天後，人生的交叉路口無情的在病程的下坡路上攔住大家的腳步。,3.375,5.375
T1500,這個拔管病人兩三成會發生的劇本，或許學長姐們早已習以為常，但當我看到昨天拔管的病人，新一日早晨又彷彿退回原點般，插著管，呼吸隨機器波形起伏，我忍不住一聲長嘆。,3.75,3.875
T1501,例行的叮囑中是對病人恢復的期許。,6.0,4.2
T1502,我目睹了拔管的過程，看著學姊細心的操作各個步驟，一邊鼓勵病人「你拔管以後要靠自己呼吸咳痰囉」,4.0,5.1
T1503,經歷過嚴重的敗血性休克和暫時心跳停止後，他雖然仍插著管，但是呼吸器設定不算高，拔管測試也屢屢通過；他雖然血壓起起伏伏，但是也慢慢脫離升壓劑和CVC；他雖然無法完全清醒，但是也非完全昏迷，擁有一定程度的互動能力；他的檢驗數據肉眼可見的進步。,5.5,3.9
T1504,另外，會客時病人的太太情緒時常比較低落，老師在解釋完病情後都會關心一下家屬，提醒她也要照顧好自己的身體、天涼了要多加件外套，我覺得這舉動很貼心也很簡單，但往往容易被忽略，這也是我要牢記在心以及學習的部分。,6.4,4.0
T1505,像是在照顧primary care過程中，雖然我每天都會去看病人的意識、呼吸狀況等等，但當家屬反應病人的右腳趾頭開始變紫發黑時，才發覺我根本沒有注意到，我就只有一位primary care，應該是要能夠主動發現問題然後去跟老師和學長討論，但往往都是之後才在看老師今天做了什麼處置，稱不上是在「照顧」病人，更像是事後在「研究老師怎麼照顧病人」，雖然也是可以從中學習到不少，但總覺得自己可以做到更多，也提醒自己在照顧病人要更加仔細，不是只有專注病人主要的問題，其他的評估也要多加留意。,4.7,5.5
T1506,我覺得在加護病房這種重症單位，照顧病人上跟一般病房有很大的不同，不只是病情相對複雜許多，病人大部分都意識不太清醒或穩定，要評估病人的狀況也比較困難些。,4.625,2.75
T1507,這次的突發事件不單使我多了一次急救的經驗，更重要的是他能夠讓我好好反思自己缺少了什麼，以及之後該怎麼樣更加精進自己的實力。,6.0,4.7
T1508,所以同時處理大量資訊跟快速的想到5H5T可以做什麼檢查，用什麼檢查可以快速排除differential diagnosis這樣的思考流程是我還不會的，也是我應該要更多加學習的部分。,5.5,4.6
T1509,依照流程上對於PEA的部分其實很簡單，就是不間斷的CPR跟打epinephrine，我認為這部分我能夠做好，但是我卻覺得我無法像當天的學長姐那樣，一邊做CPR一邊開始想造成PEA的5H5T。,4.3,3.667
T1510,在學長姐在CPR的時候，我也有參與壓胸的過程，現在想起來會覺得很佩服學長姐跟老師們，在事發的第一時間就開始冷靜的指派任務，做CPR的做CPR，掃echo的掃echo，抽血、紀錄等等，大家都知道自己要做什麼，而剛好這個禮拜我們有參與了ACLS的課程，也讓我不禁反思，如果是我的病人突然沒呼吸脈搏，我站在第一線的話，我能怎麼做、我該怎麼做。,4.25,6.375
T1511,原本我跟同學們是過去要看心臟內科的醫師做IABP的，但是情況發展卻非我們所預期的那樣。,4.3,3.375
T1512,在壓胸的期間，心臟內科的醫師也過來看，掃了cardiac echo，發現有pericardial effusion，於是將其抽出，而在抽完心包膜積液後病人就恢復了自主呼吸。,5.75,3.8
T1513,而在照護的期間，我最有印象的是24號的下午，按照原本的計畫讓他去做心導管，也確認了有3 vessel disease，並且放置了4支支架，但是剛回到加護病房沒多久，就發現氧合濃度開始下降，並且血壓也越來越低，於是我們做的處置是給予大量的水分，並且使用了四線的升壓劑。,4.0,2.0
T1514,在19號的時候突然氧合濃度的下降，加上心律的上升，做理學檢查的時候有雙側的囉音，抽血發現電解質有不平衡，鉀離子過高等問題，因此將病患轉到加護病房做後續治療。,4.375,3.5
T1515,而因為他本身的疾病就比較複雜，像是在抽血檢查發現白血球有比較高的情形，還有疑似因為末期腎臟病導致的血色素不足、肝癌的標靶治療等，因此將他轉到老年醫學科病房。,4.4,3.9
T1516,離站前的最後一天，因為前天晚上急插管，在與安寧護理師的協助之下，主治醫師進行了病情解釋，這一週以來，其實病情並沒有好轉，既定的腹水因為血壓問題無法處理，血壓對升壓劑的反應又有限，因為病人意識清楚，對於積極處理要到什麼樣的程度以及是否要讓病患知道自己的狀況的問題壓迫著家屬們以及醫療團隊，在一旁旁觀的我們也可以感受到那扼住脖子的兩難，在醫療走到如履薄冰，我們能做的只能盡量與家屬溝通解釋，並且與他們一同面對，傾聽每一位家屬的意見，不僅是給他們的不捨一個宣洩的出口，也是從他們與病患日常的相處之中，萃取出對病患最好的治療方式。,4.125,3.5
T1517,但是惡化的事實怔怔地擺在眼前，拉不起來的血壓，停不下的CVVH都在宣判著這場拉鋸戰的戰況，參與了治療這位病患的一週，從對家屬的不諒解，到想要與他們一同攜手奮戰，到現在除了鼓勵與支持，更重要的是協助他們做好最壞的準備。,3.375,5.875
T1518,將自己放進家屬與病人的視角中，當初家屬的積極不放棄就不這麼難以理解和接受，甚至連我也覺得在病患展現出來的求生意志之下，作為醫療端必須給予最大的積極來回應。,6.0,3.625
T1519,這位病患在之前接受化療，原本非常順利，影像學上的病灶也有明顯縮小，在與原本醫師的討論之下，試考慮可以接受手術治療的，這次原本是因為腹痛來急診，但是一照CT就發現大量的ascites，還有癌症的轉移，之後血壓驟降，到MICU的過程不過兩個多禮拜，在這短短的14天，病情從對手術充滿希望到進ICU洗腎上升壓劑，對於病人和家屬來說都太猝不及防；並且，病人才不過48歲，非常的年輕，兩個孩子也不過才高中，現在對他們一家人來說，要接受父親丈夫或許將輸給病魔或許還太早太殘酷。,2.875,6.5
T1520,當下覺得家屬態度過於積極對病人以及醫療團隊來說或許不是很好的事情，過去許多醫療爭議都是因為家屬期望的預後與實際差別太大導致醫療糾紛，我在想，如果我是主治醫師，在與家屬的病情解釋上或許必須特別強調不好的方向，甚至建議家屬往安寧的方向做治療，以減少病患痛苦。,4.125,4.4
